"ifp_id","ctt","cond","training","team","user_id","forecast_id","fcast_type","answer_option","value","fcast_date","expertise","q_status","viewtime","year","timestamp"
"1013-0","1a",1,"a",NA,"3846",-194904,0,"b",0.1,"2011-09-06",4,"closed",NA,1,"2011-09-06 21:18:57"
"1017-0","1a",1,"a",NA,"3846",-194903,0,"a",0.1,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:19:39"
"1017-0","1a",1,"a",NA,"3846",-194903,0,"b",0.9,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:19:39"
"1018-0","1a",1,"a",NA,"3846",-194902,0,"a",0.1,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:20:13"
"1018-0","1a",1,"a",NA,"3846",-194902,0,"b",0.9,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:20:13"
"1010-0","1c",1,"c",NA,"4470",-194901,0,"a",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:21:47"
"1010-0","1c",1,"c",NA,"4470",-194901,0,"b",0.7,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:21:47"
"1012-0","4b20",4,"b",20,"825",-194900,1,"a",0.1,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:21:53"
"1012-0","4b20",4,"b",20,"825",-194900,1,"b",0.9,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:21:53"
"1005-0","4a1",4,"a",1,"3285",-194899,1,"a",0.9,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:23:02"
"1005-0","4a1",4,"a",1,"3285",-194899,1,"b",0.1,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:23:02"
"1013-0","1c",1,"c",NA,"4470",-194897,0,"a",0.7,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:23:47"
"1013-0","1c",1,"c",NA,"4470",-194897,0,"b",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:23:47"
"1017-0","4b20",4,"b",20,"825",-194896,1,"a",0.1,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:23:50"
"1017-0","4b20",4,"b",20,"825",-194896,1,"b",0.9,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:23:50"
"1001-0","2c",2,"c",NA,"4126",-194895,1,"a",0.15,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:25:03"
"1001-0","2c",2,"c",NA,"4126",-194895,1,"b",0.85,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:25:03"
"1007-0","4a1",4,"a",1,"3285",-194893,0,"a",0.1,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:28:44"
"1007-0","4a1",4,"a",1,"3285",-194893,0,"b",0.1,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:28:44"
"1007-0","4a1",4,"a",1,"3285",-194893,0,"c",0.8,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:28:44"
"1009-0","1a",1,"a",NA,"3779",-194892,1,"a",0.4,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:30:25"
"1009-0","1a",1,"a",NA,"3779",-194892,1,"b",0.5,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:30:25"
"1009-0","1a",1,"a",NA,"3779",-194892,1,"c",0.1,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:30:25"
"1018-0","1c",1,"c",NA,"4470",-194891,1,"a",0.2,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:31:20"
"1018-0","1c",1,"c",NA,"4470",-194891,1,"b",0.8,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:31:20"
"1013-0","1c",1,"c",NA,"4470",-194890,1,"a",0.7,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:31:31"
"1013-0","1c",1,"c",NA,"4470",-194890,0,"b",0.3,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:31:31"
"1011-0","2b",2,"b",NA,"2942",-194889,0,"a",0.15,"2011-09-06",5,"closed",NA,1,"2011-09-06 21:31:40"
"1011-0","2b",2,"b",NA,"2942",-194889,0,"b",0.85,"2011-09-06",5,"closed",NA,1,"2011-09-06 21:31:40"
"1010-0","1c",1,"c",NA,"4470",-194888,0,"a",0.3,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:31:41"
"1010-0","1c",1,"c",NA,"4470",-194888,1,"b",0.7,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:31:41"
"1001-0","4a1",4,"a",1,"3285",-194887,1,"a",0.1,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:32:04"
"1001-0","4a1",4,"a",1,"3285",-194887,0,"b",0.9,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:32:04"
"1004-0","2c",2,"c",NA,"2676",-194886,0,"a",0.3,"2011-09-06",4,"closed",NA,1,"2011-09-06 21:34:21"
"1004-0","2c",2,"c",NA,"2676",-194886,0,"b",0.7,"2011-09-06",4,"closed",NA,1,"2011-09-06 21:34:21"
"1010-0","2b",2,"b",NA,"2942",-194885,1,"a",0.4,"2011-09-06",5,"closed",NA,1,"2011-09-06 21:34:57"
"1010-0","2b",2,"b",NA,"2942",-194885,1,"b",0.6,"2011-09-06",5,"closed",NA,1,"2011-09-06 21:34:57"
"1003-0","4a1",4,"a",1,"3285",-194884,1,"a",0.1,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:34:58"
"1003-0","4a1",4,"a",1,"3285",-194884,0,"b",0.9,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:34:58"
"1004-0","2b",2,"b",NA,"2942",-194883,0,"a",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:35:14"
"1004-0","2b",2,"b",NA,"2942",-194883,0,"b",0.7,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:35:14"
"1017-0","2b",2,"b",NA,"2942",-194882,1,"a",0.1,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:36:16"
"1017-0","2b",2,"b",NA,"2942",-194882,1,"b",0.9,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:36:16"
"1012-0","2b",2,"b",NA,"2942",-194881,1,"a",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:36:52"
"1012-0","2b",2,"b",NA,"2942",-194881,1,"b",0.7,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:36:52"
"1015-0","2b",2,"b",NA,"2942",-194880,1,"a",0.05,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:37:41"
"1015-0","2b",2,"b",NA,"2942",-194880,1,"b",0.95,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:37:41"
"1002-0","2c",2,"c",NA,"4126",-194879,1,"a",0.15,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:39:34"
"1002-0","2c",2,"c",NA,"4126",-194879,1,"b",0.7,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:39:34"
"1002-0","2c",2,"c",NA,"4126",-194879,1,"c",0.15,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:39:34"
"1013-0","1a",1,"a",NA,"3779",-194875,0,"a",0.4,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:40:29"
"1013-0","1a",1,"a",NA,"3779",-194875,0,"b",0.6,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:40:29"
"1001-0","2b",2,"b",NA,"2942",-194873,0,"a",0.2,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:41:12"
"1001-0","2b",2,"b",NA,"2942",-194873,1,"b",0.8,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:41:12"
"1003-0","2c",2,"c",NA,"4126",-194872,1,"a",0.15,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:41:40"
"1003-0","2c",2,"c",NA,"4126",-194872,1,"b",0.85,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:41:40"
"1004-0","4a5",4,"a",5,"2937",-194871,1,"a",0.65,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:41:45"
"1004-0","4a5",4,"a",5,"2937",-194871,1,"b",0.35,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:41:45"
"1007-0","4a5",4,"a",5,"2937",-194869,1,"a",0.08,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:43:29"
"1007-0","4a5",4,"a",5,"2937",-194869,0,"b",0.12,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:43:29"
"1007-0","4a5",4,"a",5,"2937",-194869,0,"c",0.8,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:43:29"
"1008-0","4a1",4,"a",1,"3285",-194868,0,"a",0.65,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:43:38"
"1008-0","4a1",4,"a",1,"3285",-194868,0,"b",0.35,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:43:38"
"1009-0","4a5",4,"a",5,"2937",-194866,1,"a",0.15,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:44:24"
"1009-0","4a5",4,"a",5,"2937",-194866,1,"b",0.6,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:44:24"
"1009-0","4a5",4,"a",5,"2937",-194866,0,"c",0.25,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:44:24"
"1009-0","4a1",4,"a",1,"3285",-194864,0,"a",0.05,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:48:28"
"1009-0","4a1",4,"a",1,"3285",-194864,0,"b",0.65,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:48:28"
"1009-0","4a1",4,"a",1,"3285",-194864,1,"c",0.3,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:48:28"
"1010-0","1c",1,"c",NA,"1336",-194863,1,"a",0.4,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:48:30"
"1010-0","1c",1,"c",NA,"1336",-194863,1,"b",0.6,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:48:30"
"1004-0","2c",2,"c",NA,"4126",-194860,0,"a",0.6,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:49:46"
"1004-0","2c",2,"c",NA,"4126",-194860,0,"b",0.4,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:49:46"
"1001-0","4c25",4,"c",25,"895",-194858,0,"a",0.25,"2011-09-06",4,"closed",NA,1,"2011-09-06 21:52:07"
"1001-0","4c25",4,"c",25,"895",-194858,0,"b",0.75,"2011-09-06",4,"closed",NA,1,"2011-09-06 21:52:07"
"1005-0","2c",2,"c",NA,"4126",-194857,0,"a",0.65,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:52:12"
"1005-0","2c",2,"c",NA,"4126",-194857,0,"b",0.35,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:52:12"
"1010-0","4b20",4,"b",20,"825",-194856,1,"a",0.25,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:54:07"
"1010-0","4b20",4,"b",20,"825",-194856,1,"b",0.75,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:54:07"
"1006-0","2c",2,"c",NA,"4126",-194854,0,"a",0.4,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:55:30"
"1006-0","2c",2,"c",NA,"4126",-194854,0,"b",0.6,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:55:30"
"1013-0","4b20",4,"b",20,"825",-194853,0,"a",0.65,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:55:52"
"1013-0","4b20",4,"b",20,"825",-194853,1,"b",0.35,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:55:52"
"1001-0","2b",2,"b",NA,"3266",-194852,1,"a",0.8,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:56:06"
"1001-0","2b",2,"b",NA,"3266",-194852,1,"b",0.2,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:56:06"
"1002-0","2b",2,"b",NA,"3266",-194851,0,"a",0.6,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:56:38"
"1002-0","2b",2,"b",NA,"3266",-194851,0,"b",0.35,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:56:38"
"1002-0","2b",2,"b",NA,"3266",-194851,0,"c",0.05,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:56:38"
"1003-0","2b",2,"b",NA,"3266",-194850,0,"a",0.1,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:56:56"
"1003-0","2b",2,"b",NA,"3266",-194850,1,"b",0.9,"2011-09-06",1,"closed",NA,1,"2011-09-06 21:56:56"
"1004-0","2b",2,"b",NA,"3266",-194849,1,"a",0.15,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:57:09"
"1004-0","2b",2,"b",NA,"3266",-194849,0,"b",0.85,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:57:09"
"1010-0","2b",2,"b",NA,"3266",-194846,0,"a",0.25,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:57:44"
"1010-0","2b",2,"b",NA,"3266",-194846,0,"b",0.75,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:57:44"
"1007-0","2b",2,"b",NA,"3266",-194845,1,"a",0.1,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:58:10"
"1007-0","2b",2,"b",NA,"3266",-194845,1,"b",0.1,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:58:10"
"1007-0","2b",2,"b",NA,"3266",-194845,1,"c",0.8,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:58:10"
"1006-0","2b",2,"b",NA,"3266",-194844,0,"a",0.25,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:58:22"
"1006-0","2b",2,"b",NA,"3266",-194844,0,"b",0.75,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:58:22"
"1007-0","2c",2,"c",NA,"4126",-194843,0,"a",0.04,"2011-09-06",4,"closed",NA,1,"2011-09-06 21:58:29"
"1007-0","2c",2,"c",NA,"4126",-194843,0,"b",0.1,"2011-09-06",4,"closed",NA,1,"2011-09-06 21:58:29"
"1007-0","2c",2,"c",NA,"4126",-194843,0,"c",0.86,"2011-09-06",4,"closed",NA,1,"2011-09-06 21:58:29"
"1009-0","2b",2,"b",NA,"3266",-194842,0,"a",0.2,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:58:50"
"1009-0","2b",2,"b",NA,"3266",-194842,0,"b",0.5,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:58:50"
"1009-0","2b",2,"b",NA,"3266",-194842,1,"c",0.3,"2011-09-06",3,"closed",NA,1,"2011-09-06 21:58:50"
"1017-0","2b",2,"b",NA,"3266",-194841,1,"a",0.05,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:59:10"
"1017-0","2b",2,"b",NA,"3266",-194841,0,"b",0.95,"2011-09-06",2,"closed",NA,1,"2011-09-06 21:59:10"
"1013-0","2b",2,"b",NA,"3266",-194840,0,"a",0.5,"2011-09-06",3,"closed",NA,1,"2011-09-06 22:00:23"
"1013-0","2b",2,"b",NA,"3266",-194840,0,"b",0.5,"2011-09-06",3,"closed",NA,1,"2011-09-06 22:00:23"
"1012-0","2b",2,"b",NA,"3266",-194839,0,"a",0.15,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:00:39"
"1012-0","2b",2,"b",NA,"3266",-194839,0,"b",0.85,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:00:39"
"1003-0","4a5",4,"a",5,"2937",-194838,0,"a",0.4,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:00:43"
"1003-0","4a5",4,"a",5,"2937",-194838,1,"b",0.6,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:00:43"
"1016-0","2b",2,"b",NA,"3266",-194837,1,"a",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:00:51"
"1016-0","2b",2,"b",NA,"3266",-194837,0,"b",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:00:51"
"1009-0","2c",2,"c",NA,"4126",-194835,0,"a",0.1,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:01:00"
"1009-0","2c",2,"c",NA,"4126",-194835,1,"b",0.25,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:01:00"
"1009-0","2c",2,"c",NA,"4126",-194835,1,"c",0.65,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:01:00"
"1011-0","2b",2,"b",NA,"3266",-194834,0,"a",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:01:03"
"1011-0","2b",2,"b",NA,"3266",-194834,0,"b",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:01:03"
"1011-0","4b20",4,"b",20,"825",-194833,0,"a",0.15,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:01:31"
"1011-0","4b20",4,"b",20,"825",-194833,1,"b",0.85,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:01:31"
"1005-0","2b",2,"b",NA,"3266",-194832,1,"a",0.75,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:01:38"
"1005-0","2b",2,"b",NA,"3266",-194832,1,"b",0.25,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:01:38"
"1008-0","2b",2,"b",NA,"3266",-194831,0,"a",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:01:51"
"1008-0","2b",2,"b",NA,"3266",-194831,0,"b",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:01:51"
"1015-0","2b",2,"b",NA,"3266",-194830,0,"a",0.15,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:02:02"
"1015-0","2b",2,"b",NA,"3266",-194830,0,"b",0.85,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:02:02"
"1014-0","2b",2,"b",NA,"3266",-194829,0,"a",0.33,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:02:15"
"1014-0","2b",2,"b",NA,"3266",-194829,0,"b",0.33,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:02:15"
"1014-0","2b",2,"b",NA,"3266",-194829,0,"c",0.34,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:02:15"
"1018-0","2b",2,"b",NA,"3266",-194828,1,"a",0.35,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:02:31"
"1018-0","2b",2,"b",NA,"3266",-194828,1,"b",0.65,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:02:31"
"1010-0","2c",2,"c",NA,"4126",-194827,1,"a",0.45,"2011-09-06",4,"closed",NA,1,"2011-09-06 22:04:47"
"1010-0","2c",2,"c",NA,"4126",-194827,0,"b",0.55,"2011-09-06",4,"closed",NA,1,"2011-09-06 22:04:47"
"1011-0","2c",2,"c",NA,"4126",-194826,0,"a",0.3,"2011-09-06",4,"closed",NA,1,"2011-09-06 22:06:53"
"1011-0","2c",2,"c",NA,"4126",-194826,1,"b",0.7,"2011-09-06",4,"closed",NA,1,"2011-09-06 22:06:53"
"1012-0","2a",2,"a",NA,"817",-194825,1,"a",0.05,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:07:17"
"1012-0","2a",2,"a",NA,"817",-194825,0,"b",0.95,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:07:17"
"1001-0","1b",1,"b",NA,"4154",-194824,0,"a",0.2,"2011-09-06",3,"closed",NA,1,"2011-09-06 22:07:20"
"1001-0","1b",1,"b",NA,"4154",-194824,1,"b",0.8,"2011-09-06",3,"closed",NA,1,"2011-09-06 22:07:20"
"1012-0","2c",2,"c",NA,"4126",-194823,1,"a",0.4,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:07:32"
"1012-0","2c",2,"c",NA,"4126",-194823,0,"b",0.6,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:07:32"
"1002-0","1b",1,"b",NA,"4154",-194822,0,"a",0.7,"2011-09-06",4,"closed",NA,1,"2011-09-06 22:07:38"
"1002-0","1b",1,"b",NA,"4154",-194822,0,"b",0,"2011-09-06",4,"closed",NA,1,"2011-09-06 22:07:38"
"1002-0","1b",1,"b",NA,"4154",-194822,0,"c",0.3,"2011-09-06",4,"closed",NA,1,"2011-09-06 22:07:38"
"1015-0","2a",2,"a",NA,"817",-194820,0,"a",0,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:08:12"
"1015-0","2a",2,"a",NA,"817",-194820,0,"b",1,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:08:12"
"1013-0","2c",2,"c",NA,"4126",-194819,0,"a",0.5,"2011-09-06",5,"closed",NA,1,"2011-09-06 22:08:17"
"1013-0","2c",2,"c",NA,"4126",-194819,0,"b",0.5,"2011-09-06",5,"closed",NA,1,"2011-09-06 22:08:17"
"1018-0","2a",2,"a",NA,"817",-194818,0,"a",0,"2011-09-06",3,"closed",NA,1,"2011-09-06 22:08:30"
"1018-0","2a",2,"a",NA,"817",-194818,0,"b",1,"2011-09-06",3,"closed",NA,1,"2011-09-06 22:08:30"
"1016-0","2a",2,"a",NA,"817",-194817,0,"a",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:09:01"
"1016-0","2a",2,"a",NA,"817",-194817,0,"b",0.5,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:09:01"
"1010-0","2a",2,"a",NA,"817",-194816,0,"a",0.2,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:10:11"
"1010-0","2a",2,"a",NA,"817",-194816,0,"b",0.8,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:10:11"
"1005-0","1b",1,"b",NA,"2746",-194815,0,"a",0.5,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:10:38"
"1005-0","1b",1,"b",NA,"2746",-194815,0,"b",0.5,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:10:38"
"1007-0","1b",1,"b",NA,"2746",-194814,0,"a",0.1,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:11:46"
"1007-0","1b",1,"b",NA,"2746",-194814,0,"b",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:11:46"
"1007-0","1b",1,"b",NA,"2746",-194814,0,"c",0.6,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:11:46"
"1011-0","2a",2,"a",NA,"817",-194813,0,"a",0.4,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:12:03"
"1011-0","2a",2,"a",NA,"817",-194813,0,"b",0.6,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:12:03"
"1008-0","1b",1,"b",NA,"2746",-194812,0,"a",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:12:42"
"1008-0","1b",1,"b",NA,"2746",-194812,0,"b",0.7,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:12:42"
"1017-0","1b",1,"b",NA,"2746",-194811,0,"a",0.3,"2011-09-06",3,"closed",NA,1,"2011-09-06 22:13:29"
"1017-0","1b",1,"b",NA,"2746",-194811,0,"b",0.7,"2011-09-06",3,"closed",NA,1,"2011-09-06 22:13:29"
"1001-0","4c27",4,"c",27,"4204",-194810,0,"a",0.1,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:13:29"
"1001-0","4c27",4,"c",27,"4204",-194810,0,"b",0.9,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:13:29"
"1013-0","2a",2,"a",NA,"817",-194809,0,"a",0.9,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:13:31"
"1013-0","2a",2,"a",NA,"817",-194809,0,"b",0.1,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:13:31"
"1014-0","2a",2,"a",NA,"817",-194808,0,"a",0.33,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:14:00"
"1014-0","2a",2,"a",NA,"817",-194808,0,"b",0.33,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:14:00"
"1014-0","2a",2,"a",NA,"817",-194808,0,"c",0.34,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:14:00"
"1005-0","4a5",4,"a",5,"2937",-194807,1,"a",0.7,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:14:03"
"1005-0","4a5",4,"a",5,"2937",-194807,1,"b",0.3,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:14:03"
"1017-0","2a",2,"a",NA,"817",-194806,1,"a",0,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:14:15"
"1017-0","2a",2,"a",NA,"817",-194806,0,"b",1,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:14:15"
"1002-0","4c27",4,"c",27,"4204",-194805,0,"a",0.3,"2011-09-06",3,"closed",NA,1,"2011-09-06 22:14:37"
"1002-0","4c27",4,"c",27,"4204",-194805,0,"b",0.6,"2011-09-06",3,"closed",NA,1,"2011-09-06 22:14:37"
"1002-0","4c27",4,"c",27,"4204",-194805,0,"c",0.1,"2011-09-06",3,"closed",NA,1,"2011-09-06 22:14:37"
"1008-0","4a5",4,"a",5,"2937",-194804,0,"a",0.25,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:14:48"
"1008-0","4a5",4,"a",5,"2937",-194804,0,"b",0.75,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:14:48"
"1003-0","4c27",4,"c",27,"4204",-194803,0,"a",0.4,"2011-09-06",3,"closed",NA,1,"2011-09-06 22:15:39"
"1003-0","4c27",4,"c",27,"4204",-194803,0,"b",0.6,"2011-09-06",3,"closed",NA,1,"2011-09-06 22:15:39"
"1010-0","4a5",4,"a",5,"2937",-194802,0,"a",0.4,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:15:47"
"1010-0","4a5",4,"a",5,"2937",-194802,0,"b",0.6,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:15:47"
"1004-0","4c27",4,"c",27,"4204",-194801,0,"a",0.6,"2011-09-06",4,"closed",NA,1,"2011-09-06 22:17:03"
"1004-0","4c27",4,"c",27,"4204",-194801,1,"b",0.4,"2011-09-06",4,"closed",NA,1,"2011-09-06 22:17:03"
"1011-0","4a5",4,"a",5,"2937",-194800,1,"a",0.2,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:17:13"
"1011-0","4a5",4,"a",5,"2937",-194800,0,"b",0.8,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:17:13"
"1012-0","4a5",4,"a",5,"2937",-194799,0,"a",0.1,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:17:31"
"1012-0","4a5",4,"a",5,"2937",-194799,0,"b",0.9,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:17:31"
"1005-0","4c27",4,"c",27,"4204",-194798,0,"a",0.6,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:17:37"
"1005-0","4c27",4,"c",27,"4204",-194798,0,"b",0.4,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:17:37"
"1012-0","4a5",4,"a",5,"2003",-194797,0,"a",0.7,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:17:57"
"1012-0","4a5",4,"a",5,"2003",-194797,0,"b",0.3,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:17:57"
"1013-0","4a5",4,"a",5,"2937",-194796,0,"a",0.8,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:17:59"
"1013-0","4a5",4,"a",5,"2937",-194796,1,"b",0.2,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:17:59"
"1014-0","2c",2,"c",NA,"4126",-194795,1,"a",0.36,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:18:54"
"1014-0","2c",2,"c",NA,"4126",-194795,1,"b",0.01,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:18:54"
"1014-0","2c",2,"c",NA,"4126",-194795,0,"c",0.63,"2011-09-06",1,"closed",NA,1,"2011-09-06 22:18:54"
"1015-0","2c",2,"c",NA,"4126",-194794,0,"a",0.2,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:19:54"
"1015-0","2c",2,"c",NA,"4126",-194794,1,"b",0.8,"2011-09-06",2,"closed",NA,1,"2011-09-06 22:19:54"
"1006-0","4c27",4,"c",27,"4204",-194793,1,"a",0.65,"2011-09-06",3,"closed",NA,1,"2011-09-06 22:20:26"
